017
num-fields|64
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
avg_red|double
avg_green|double
avg_blue|double
ch1_peak|double
ch1_width|double
ch1_area|double
ch2_peak|double
ch2_width|double
ch2_area|double
ch3_peak|double
ch3_width|double
ch3_area|double
timestamp|timestamp
collage_file|string
image_id|guid
505|940|586|31|25|655|724|1235|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|226.0000|22.0000|15.0000|18.3056|56.8701|54.2757|20.8465|14.0338|37.1329|6.8760|9.6547|5.7928|7.6165|31.3752|27.4612|144.3186|19.0236|32616.0000|1.1388|1.0000|1.1425|80.4898|62.0880|0.7512|0.7327|0.9113|0.0000|213.5000|226.0000|37.1329|-30.0000|-90.0000|144.5973|143.5442|147.1460|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:25.760|416_Station40_09012015_10x_000004.tif|633CF109-4BF9-4516-A097-ADD9D92920A5
506|973|586|75|69|702|723|1235|1|3|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|1449.0000|72.0000|43.0000|60.0278|344.8356|185.3392|76.1682|39.8513|353.4653|21.2143|37.2398|21.2404|30.6347|190.2458|99.7690|159.7937|30.8830|231541.0000|6.5305|18.4620|1.9069|54.1914|62.0880|0.0358|0.0803|0.4993|0.0000|2230.0000|1449.0000|353.4653|35.0000|-50.0000|162.8088|157.7364|162.4900|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:25.760|416_Station40_09012015_10x_000004.tif|8262178F-C43D-4FC5-BA72-D72E03B66A35
507|1050|586|23|24|486|248|1235|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|137.0000|15.0000|13.0000|13.8611|41.7990|40.2161|13.8630|12.5936|18.1245|4.8038|5.7928|4.6894|5.1645|23.0605|19.7046|132.8832|30.0042|18205.0000|1.0148|1.0000|1.1703|117.9722|62.0880|0.9224|0.8867|0.9946|0.0000|123.5000|137.0000|18.1245|-75.0000|0.0000|128.1898|133.7007|140.9635|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:25.760|416_Station40_09012015_10x_000004.tif|E4DD77E6-D8F7-451F-89AB-5E1FF3FD6718
508|1075|586|26|26|777|858|1236|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|194.0000|18.0000|15.0000|16.1389|50.0416|48.0287|16.4644|15.0017|30.0754|6.1881|7.4479|5.7928|6.4212|27.6080|24.0148|136.4845|25.3070|26478.0000|1.0272|1.0000|1.1496|88.7907|62.1500|0.9273|0.9243|0.9957|0.0000|178.5000|194.0000|30.0754|-20.0000|-75.0000|137.8196|135.2062|140.0619|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:25.810|416_Station40_09012015_10x_000004.tif|863BDEB7-E15F-43F8-8E8C-E687252BA813
509|1103|586|28|27|798|780|1236|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|223.0000|19.0000|17.0000|17.7222|56.8701|52.4710|17.1983|16.5774|36.4628|6.8137|7.9996|6.8962|7.2947|31.3752|26.4656|161.2511|29.4017|35959.0000|1.1541|1.0000|1.1855|47.9796|62.1500|0.9237|0.8968|0.9952|0.0000|213.0000|223.0000|36.4628|-15.0000|-90.0000|166.8789|158.3184|161.8161|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:25.810|416_Station40_09012015_10x_000004.tif|CFA7AA34-AA3F-4DEF-98C6-FA217F2D2946
510|1133|586|24|25|195|420|1240|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|149.0000|16.0000|13.0000|14.6111|45.2132|42.8745|14.8643|12.8401|20.5587|5.1163|6.3445|4.6894|5.5783|24.9441|21.1712|145.9732|21.4272|21750.0000|1.0918|1.0000|1.1782|52.6410|62.3380|0.8919|0.8007|0.9834|0.0000|137.0000|149.0000|20.5587|-55.0000|30.0000|143.4161|146.5302|149.7987|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:26.011|416_Station40_09012015_10x_000004.tif|D0C39036-6D34-4D58-A0B7-8B4F48772C01
511|1159|586|58|115|824|563|1245|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|1666.0000|112.0000|18.0000|76.6944|255.7229|237.6637|123.3628|17.7425|412.8358|22.9268|59.3077|7.4479|39.8297|141.0823|128.6364|135.0318|11.3143|224963.0000|3.1236|7.6829|1.0968|60.4933|62.5870|0.0000|0.8128|0.2731|0.0000|1710.0000|1666.0000|412.8358|-70.0000|20.0000|125.2035|137.6032|147.6273|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:26.262|416_Station40_09012015_10x_000004.tif|38648508-555B-4212-8F25-65FA35EA43ED
512|1219|586|70|225|575|713|1246|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|2527.0000|219.0000|26.0000|146.2222|626.8600|456.0710|224.8038|16.8731|651.9529|28.8113|118.3396|11.8615|78.1881|345.8386|249.1317|134.1100|32.5717|338896.0000|12.0178|35.7269|1.3882|87.9020|62.6500|0.0000|0.4585|0.1304|0.0000|3837.0000|2602.0000|672.9831|80.0000|-15.0000|133.8753|133.4064|138.3657|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:26.312|416_Station40_09012015_10x_000004.tif|48FA607F-565C-406B-95F9-9A8F3308D861
513|0|813|25|25|424|912|1248|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|158.0000|16.0000|14.0000|14.8333|46.0416|43.8457|14.7510|13.7248|22.4162|5.3424|6.3445|5.2411|5.7009|25.4012|21.7070|161.5696|24.5986|25528.0000|1.0677|1.0000|1.1702|48.1538|62.7430|0.9133|0.8974|0.9911|0.0000|147.5000|158.0000|22.4162|-85.0000|-65.0000|166.6139|159.5949|158.5316|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:26.414|416_Station40_09012015_10x_000004.tif|EBFAC97B-C4FB-4073-BFD8-7C04EFB5A681
514|27|813|466|144|348|820|1250|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|6574.0000|472.0000|25.0000|307.3333|1299.3768|962.8826|543.1812|20.0724|1808.9505|47.9920|257.9197|11.3098|167.0731|716.8662|528.7397|137.4468|31.7005|903575.0000|18.3950|55.7716|1.3558|79.4322|62.8370|0.0000|0.6199|0.0630|0.0000|10322.0000|7304.0000|2020.5016|-15.0000|75.0000|136.4493|137.2409|141.0951|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:26.512|416_Station40_09012015_10x_000004.tif|0623710A-124F-456F-9BC7-7777BB3C74F4
515|495|813|24|23|54|184|1253|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|133.0000|16.0000|13.0000|14.0000|44.3848|41.1067|14.0124|12.3487|17.3249|4.6967|6.3445|4.6894|5.2411|24.4871|20.1959|123.9098|34.8691|16480.0000|1.1787|1.0000|1.2125|102.1026|62.9930|0.8665|0.8190|0.9709|0.0000|126.0000|133.0000|17.3249|55.0000|-90.0000|125.6466|124.1805|117.9850|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:26.664|416_Station40_09012015_10x_000004.tif|3CDABBFF-9272-4377-B2C5-7A75A2F727A0
516|521|813|29|23|810|941|1255|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|142.0000|20.0000|17.0000|18.7778|113.0122|55.7414|21.3933|17.4671|19.1325|4.9356|8.5513|6.8962|7.8770|62.3488|28.2699|163.2183|14.1407|23177.0000|7.1574|20.4366|2.2055|24.5149|63.1020|0.5808|0.1203|0.4741|0.0000|229.5000|142.0000|19.1325|45.0000|-90.0000|169.6549|160.5423|159.9789|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:26.762|416_Station40_09012015_10x_000004.tif|B48C6396-AF61-419B-8745-0E253910D75F
517|552|813|25|22|532|207|1257|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|64.0000|17.0000|11.0000|14.1944|56.1421|41.4668|16.1984|13.5836|4.8992|2.4976|6.8962|3.5860|5.3484|30.9736|20.3946|153.0000|2.5739|9792.0000|3.9191|10.2144|1.5187|19.5192|63.1960|0.7015|0.5646|0.3647|0.0000|114.0000|64.0000|4.8992|20.0000|-90.0000|158.6250|150.4219|151.9219|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:26.862|416_Station40_09012015_10x_000004.tif|E6D2D1A6-6958-4C40-B585-9126BC617E41
518|0|0|95|336|111|495|1261|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|5046.0000|333.0000|35.0000|219.3611|777.8305|685.6236|377.4921|22.1022|1368.2549|41.7387|181.2334|16.8269|118.5389|429.1291|375.7759|132.5519|20.8080|668857.0000|8.6906|25.2628|1.1420|55.6648|63.3980|0.0000|0.4568|0.0987|0.0000|7788.5000|5540.0000|1510.3708|80.0000|-10.0000|128.9695|133.0834|139.1659|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:27.063|416_Station40_09012015_10x_000005.tif|3F8CA89D-B6C3-4903-81AB-A00A65DC7A72
519|97|0|24|25|1268|932|1266|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|196.0000|19.0000|15.0000|16.8056|53.2132|49.7950|17.1689|14.7263|30.5103|6.2327|7.9996|5.7928|6.7890|29.3577|24.9893|148.8980|27.5133|29184.0000|1.1497|1.0000|1.1748|48.1702|63.6950|0.8388|0.6457|0.9755|0.0000|185.5000|196.0000|30.5103|-30.0000|-90.0000|156.2143|145.5357|146.9796|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:27.364|416_Station40_09012015_10x_000005.tif|26C45004-AFF3-42E5-99B7-A37DE76EE7E0
520|123|0|24|23|1224|843|1269|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|137.0000|15.0000|13.0000|13.6667|41.2132|39.9215|13.7179|12.7266|18.1245|4.8038|5.7928|4.6894|5.0572|22.7373|19.5420|117.9343|27.9345|16157.0000|1.0000|1.0000|1.1635|119.5143|63.8510|0.9310|0.9071|0.9964|0.0000|122.5000|137.0000|18.1245|-10.0000|-90.0000|117.9854|116.6788|123.8686|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:27.512|416_Station40_09012015_10x_000005.tif|3042BA12-719D-4422-AD17-4FC5C5EF9160
521|149|0|48|26|344|0|1272|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|212.0000|43.0000|14.0000|29.8056|108.3259|90.3621|38.9619|12.6239|34.0202|6.5815|21.2404|5.2411|13.9611|59.7634|47.3701|130.3349|33.2283|27631.0000|4.4047|11.7528|1.2616|63.7849|63.9910|0.1614|0.2316|0.3218|0.0000|312.5000|212.0000|34.0202|30.0000|-65.0000|137.0330|127.1085|129.5802|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:27.662|416_Station40_09012015_10x_000005.tif|92A8182A-40C2-4C95-8B78-4C761FAA4F28
522|199|0|54|99|439|749|1277|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|1031.0000|96.0000|19.0000|65.5000|247.9655|202.6597|107.1021|13.5267|240.6981|17.5062|50.4805|7.9996|33.6537|136.8026|109.3247|138.1726|30.5349|142456.0000|4.7459|12.8316|1.2513|127.3224|64.2410|0.0000|0.5742|0.2253|0.0000|1300.0000|1031.0000|240.6981|70.0000|-20.0000|125.5839|142.0369|151.2483|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:27.912|416_Station40_09012015_10x_000005.tif|DDD63D2E-96AD-4114-AB73-ED08C481C31E
523|255|0|24|24|1012|763|1281|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|156.0000|16.0000|13.0000|14.5278|43.7990|42.6563|15.1137|13.1298|22.0012|5.2927|6.3445|4.6894|5.5323|24.1639|21.0508|133.1218|24.9857|20767.0000|1.0000|1.0000|1.1479|96.6579|64.4440|0.9129|0.8773|0.9911|0.0000|139.5000|156.0000|22.0012|-55.0000|45.0000|134.5641|131.8846|135.8013|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:28.112|416_Station40_09012015_10x_000005.tif|8CAAF43F-1C71-4162-A267-DF5AB4BD3149
524|281|0|26|24|674|180|1283|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|173.0000|17.0000|14.0000|15.5833|47.7990|45.9848|15.5421|14.2496|25.5661|5.7054|6.8962|5.2411|6.1147|26.3707|22.8872|150.7977|15.9689|26088.0000|1.0509|1.0000|1.1522|40.5714|64.5370|0.9031|0.8722|0.9909|0.0000|158.5000|173.0000|25.5661|-15.0000|-90.0000|146.0751|152.0289|157.0636|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:28.211|416_Station40_09012015_10x_000005.tif|E72C2A5F-D33F-4395-83CE-0866BE0BCEF5
525|309|0|28|23|581|261|1284|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|147.0000|18.0000|12.0000|15.9444|53.2132|47.0595|18.8329|11.0692|20.1495|5.0651|7.4479|4.1377|6.3139|29.3577|23.4801|145.3878|12.8817|21372.0000|1.5329|2.3989|1.2503|60.7872|64.6000|0.6422|0.4922|0.7844|0.0000|154.5000|147.0000|20.1495|0.0000|75.0000|146.0680|144.7415|146.7143|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:28.264|416_Station40_09012015_10x_000005.tif|91EC8761-B5E8-435E-87C1-228F89118F33
526|339|0|59|236|44|728|1289|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|4506.0000|234.0000|30.0000|157.4722|526.0071|491.3841|263.6529|23.9824|1213.3821|39.3055|126.6151|14.0683|84.3948|290.1981|268.6140|125.4530|14.8261|565291.0000|4.8095|13.0327|1.0804|50.7773|64.8490|0.0000|0.5509|0.1663|0.0000|5207.5000|4578.0000|1234.0001|-80.0000|10.0000|120.7497|126.6112|131.8491|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:28.512|416_Station40_09012015_10x_000005.tif|63107F6B-31B9-45ED-9F19-278A4476C0E9
527|400|0|23|29|526|107|1289|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|157.0000|20.0000|13.0000|16.2222|50.8701|47.7482|18.7435|11.4525|22.2085|5.3176|8.5513|4.6894|6.4671|28.0650|23.8600|159.0637|27.6416|24973.0000|1.2405|1.0000|1.1762|40.0698|64.8490|0.7147|0.8021|0.8761|0.0000|158.5000|166.0000|24.0881|-85.0000|0.0000|163.6561|156.5096|160.2548|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:28.512|416_Station40_09012015_10x_000005.tif|915B8DA8-6711-44CF-AF47-E5A2A986654D
528|425|0|105|82|539|449|1291|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|1987.0000|101.0000|48.0000|79.8889|389.5046|247.6185|116.2028|46.4009|501.4136|25.2670|53.2390|23.9989|41.5920|214.8897|134.1285|135.6160|37.1826|269469.0000|6.0395|16.9146|1.6021|97.8234|64.9430|0.0000|0.2075|0.3251|0.0000|3756.5000|1999.0000|504.7397|-30.0000|55.0000|127.0191|137.9592|146.0086|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:28.612|416_Station40_09012015_10x_000005.tif|44BDBF9C-5F0B-469F-98EF-D38A0D34AD33
529|532|0|24|25|884|448|1294|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|151.0000|16.0000|14.0000|14.7222|45.2132|42.8232|14.5431|13.2969|20.9692|5.1671|6.3445|5.2411|5.6396|24.9441|21.1429|133.7152|14.1404|20191.0000|1.0773|1.0000|1.1798|76.5897|65.0990|0.9042|0.8413|0.9902|0.0000|139.0000|151.0000|20.9692|-80.0000|0.0000|133.7285|132.5232|139.7748|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:28.762|416_Station40_09012015_10x_000005.tif|EF8EDA07-4F93-43BF-8528-9FF9DB6F7DE5
530|558|0|29|17|252|0|1296|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|141.0000|21.0000|11.0000|16.7778|50.7279|49.2829|19.4700|11.1632|18.9302|4.9094|9.1030|3.5860|6.7736|27.9866|24.7067|125.4965|9.9948|17695.0000|1.2563|1.0000|1.1328|53.8723|65.1920|0.6691|0.7266|0.8241|0.0000|146.5000|163.0000|23.4589|-25.0000|-90.0000|116.7376|127.3617|138.4823|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:28.864|416_Station40_09012015_10x_000005.tif|5E0DD188-5128-4308-AF22-52052CD6E14D
531|589|0|24|24|473|492|1301|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|153.0000|16.0000|13.0000|14.4444|43.7990|42.3000|14.7417|13.2215|21.3810|5.2176|6.3445|4.6894|5.4863|24.1639|20.8543|138.0850|27.0956|21127.0000|1.0000|1.0000|1.1587|95.0526|65.4420|0.9192|0.8918|0.9936|0.0000|137.5000|153.0000|21.3810|-40.0000|30.0000|134.6340|138.4444|145.3072|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:29.114|416_Station40_09012015_10x_000005.tif|C0964BE3-A57F-4992-8238-09D33CEA96EB
532|615|0|39|29|716|233|1301|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|250.0000|30.0000|17.0000|23.7778|87.5980|71.3730|26.4919|15.4049|42.5489|7.3604|14.0683|6.8962|10.6356|48.3278|36.8938|148.1400|5.3217|37035.0000|2.0153|4.0865|1.3099|26.0395|65.4420|0.5756|0.5020|0.8216|0.0000|329.5000|303.0000|54.8073|5.0000|-85.0000|146.8920|147.6600|154.0120|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:29.114|416_Station40_09012015_10x_000005.tif|303729E6-0FF0-4727-A328-05BFB2E40FD8
533|656|0|32|27|573|831|1305|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|264.0000|24.0000|15.0000|20.3611|65.1127|60.7723|24.5418|14.2942|45.7500|7.6322|10.7581|5.7928|8.7506|35.9227|31.0454|129.2917|33.5162|34133.0000|1.2780|1.1294|1.1571|133.7143|65.6450|0.6255|0.5563|0.8334|0.0000|263.5000|264.0000|45.7500|-40.0000|75.0000|121.6667|131.0795|140.0947|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:29.314|416_Station40_09012015_10x_000005.tif|634A98AD-EDFF-4AED-B4B1-FCC8634038C1
534|690|0|51|35|188|625|1308|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|645.0000|41.0000|24.0000|34.3333|142.6690|104.7356|42.8870|21.2872|139.5056|13.3276|20.1370|10.7581|16.4591|78.7105|55.3000|115.2760|25.3004|74353.0000|2.5112|5.7143|1.4233|57.6047|65.8010|0.3653|0.3272|0.7165|0.0000|748.5000|645.0000|139.5056|0.0000|-90.0000|114.0713|115.1194|119.2651|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:29.462|416_Station40_09012015_10x_000005.tif|16BE7D6F-5358-4FFF-9E9A-81AFF1F9FB30
535|743|0|23|24|770|431|1308|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|146.0000|16.0000|13.0000|14.2222|42.3848|41.5145|14.5968|12.7646|19.9454|5.0394|6.3445|4.6894|5.3637|23.3837|20.4209|154.4178|24.5203|22545.0000|1.0000|1.0000|1.1451|55.0000|65.8010|0.9038|0.8056|0.9888|0.0000|130.0000|146.0000|19.9454|55.0000|0.0000|155.8425|153.3699|156.1096|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:29.462|416_Station40_09012015_10x_000005.tif|26A349BC-FC35-446A-A174-A062285CCAC9
536|768|0|26|24|941|80|1308|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|137.0000|18.0000|13.0000|15.5556|53.7990|45.4252|16.1470|11.6162|18.1245|4.8038|7.4479|4.6894|6.0993|29.6809|22.5785|134.3285|26.2907|18403.0000|1.6812|2.9417|1.3146|103.6875|65.8010|0.7271|0.5844|0.8817|0.0000|146.5000|137.0000|18.1245|35.0000|-65.0000|134.3212|134.5328|133.1387|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:29.462|416_Station40_09012015_10x_000005.tif|398D5F18-218F-45A0-AB80-F9A6E7A093D4
537|796|0|25|25|820|538|1313|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|170.0000|16.0000|15.0000|15.2778|47.2132|44.8609|15.0395|14.4155|24.9310|5.6341|6.3445|5.7928|5.9461|26.0475|22.2671|148.3118|24.8161|25213.0000|1.0434|1.0000|1.1698|67.7561|66.0500|0.9318|0.8696|0.9975|0.0000|156.0000|170.0000|24.9310|-85.0000|0.0000|151.7765|146.4529|148.5529|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:29.712|416_Station40_09012015_10x_000005.tif|EB9C6EB2-7D10-4049-BCA7-D76B9D16C583
538|823|0|24|21|898|943|1316|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|128.0000|15.0000|13.0000|14.2222|43.5563|41.6093|13.6673|12.9689|16.3344|4.5604|5.7928|4.6894|5.3637|24.0300|20.4732|150.1172|5.1911|19215.0000|1.1020|1.0000|1.1737|36.3590|66.1910|0.8897|0.7895|0.9828|0.0000|126.5000|137.0000|18.1245|20.0000|-90.0000|156.0781|148.1016|144.8828|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:29.862|416_Station40_09012015_10x_000005.tif|CB07DCF7-22C3-4517-9DCB-8725FC9F1780
539|849|0|41|39|424|144|1317|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|401.0000|31.0000|24.0000|28.2222|110.0833|85.5449|27.0635|22.7502|78.2799|9.9834|14.6200|10.7581|13.0875|60.7329|44.7125|140.8454|17.6363|56479.0000|2.4049|5.3688|1.3583|55.7083|66.2380|0.6015|0.4656|0.8169|0.0000|496.0000|401.0000|78.2799|0.0000|45.0000|136.5287|141.4938|149.0474|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:29.912|416_Station40_09012015_10x_000005.tif|244648FA-30F7-4C7E-BC46-6900D07B0B0D
540|892|0|100|74|1097|167|1326|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|1647.0000|104.0000|35.0000|75.1111|321.2792|232.9061|119.2180|27.7352|407.6194|22.7815|54.8941|16.8269|38.9562|177.2497|126.0117|109.2125|40.9028|179873.0000|4.9873|13.5944|1.4066|106.0704|66.6900|0.0000|0.1192|0.2799|0.0000|2595.0000|1647.0000|407.6194|30.0000|-60.0000|95.8002|113.8051|120.5659|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:30.363|416_Station40_09012015_10x_000005.tif|C56D868D-61CB-4AFB-B07F-4D5F88158899
541|994|0|139|132|1055|40|1326|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|3482.0000|154.0000|83.0000|122.1667|690.7838|380.4954|175.6328|83.8228|921.4129|34.2517|82.4791|43.3085|64.9167|381.1054|207.4367|106.4486|35.3691|370654.0000|10.9055|32.2296|1.8372|126.4348|66.6900|0.0000|0.1733|0.2341|0.0000|8842.0000|3482.0000|921.4129|-40.0000|60.0000|94.3489|110.0138|119.8538|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:30.363|416_Station40_09012015_10x_000005.tif|D758A2BB-4603-451D-AD08-367D46A5E833
542|1135|0|27|26|1104|897|1332|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|43.0000|21.0000|8.0000|15.3889|45.7990|45.6057|24.7986|6.8296|3.2720|2.0411|9.1030|2.2068|6.0074|25.2673|22.6780|142.7209|10.1942|6137.0000|3.8818|10.0960|1.1142|45.7750|67.0020|0.4876|0.3160|0.1655|0.0000|88.5000|43.0000|3.2720|30.0000|-60.0000|167.8605|131.6512|133.5814|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:30.664|416_Station40_09012015_10x_000005.tif|6BFE3E23-71A3-4699-A065-1781B47D274E
543|1164|0|24|25|1067|805|1333|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|152.0000|16.0000|13.0000|14.6389|45.2132|42.9771|14.7984|13.2369|21.1749|5.1924|6.3445|4.6894|5.5936|24.9441|21.2278|112.1645|25.6849|17049.0000|1.0702|1.0000|1.1751|110.5897|67.0490|0.8896|0.8064|0.9819|0.0000|141.0000|152.0000|21.1749|-75.0000|-20.0000|116.9408|108.7368|117.5395|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:30.712|416_Station40_09012015_10x_000005.tif|6807FD87-261A-48C3-934E-686799855BC2
544|0|338|119|305|1074|67|1339|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|3692.0000|311.0000|24.0000|203.7778|779.7128|636.9292|335.8552|17.9848|981.0746|35.3432|169.0960|10.7581|109.9415|430.1675|348.9112|121.2600|19.5969|447692.0000|11.5934|34.3927|1.2329|73.6038|67.3450|0.0000|0.2111|0.0939|0.0000|5456.0000|4173.0000|1118.1631|70.0000|-20.0000|118.9550|121.1021|128.1533|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:01:31.012|416_Station40_09012015_10x_000005.tif|0954D7D0-6EA8-45C0-A6A2-E040A4060DF2
